Date,WY,P,Q,ET
5/2/06 0:00,2005,2.5,2.11,1.46
5/3/06 0:00,2005,0.25,1.95,4.86
5/4/06 0:00,2005,1.5,1.83,4.06
5/5/06 0:00,2005,0,1.71,5.67
5/6/06 0:00,2005,5.75,1.73,2.9
5/7/06 0:00,2005,0,1.66,4.93
5/8/06 0:00,2005,22.5,3.32,1.06
5/9/06 0:00,2005,0.75,3.05,2.8
5/10/06 0:00,2005,0,2.18,5.17
5/11/06 0:00,2005,9.25,2.13,3.98
5/12/06 0:00,2005,0,1.97,6.02
5/13/06 0:00,2005,0,1.89,1.64
5/14/06 0:00,2005,0,1.79,3.77
5/15/06 0:00,2005,8.5,2.06,0.4
5/16/06 0:00,2005,0.25,1.94,2.38
5/17/06 0:00,2005,12.5,2.72,0.84
5/18/06 0:00,2005,17.5,3.14,2.68
5/19/06 0:00,2005,17,7.5,1.19
5/20/06 0:00,2005,16,13.21,1.12
5/21/06 0:00,2005,20,11.3,1.17
5/22/06 0:00,2005,11.75,12.82,1.1
5/23/06 0:00,2005,12,9.08,3.12
5/24/06 0:00,2005,20.75,14.33,2.09
5/25/06 0:00,2005,2,8.24,5.55
5/26/06 0:00,2005,46.25,31.61,1.17
5/27/06 0:00,2005,6,10.77,1.69
5/28/06 0:00,2005,0,6.87,3.13
5/29/06 0:00,2005,5.75,5.3,3.05
5/30/06 0:00,2005,0.25,4.17,3.28
5/31/06 0:00,2005,0,3.48,5.29
6/1/06 0:00,2005,0,3,5.71
6/2/06 0:00,2005,0,2.6,6.93
6/3/06 0:00,2005,0,2.33,8.08
6/4/06 0:00,2005,0,2.1,6.97
6/5/06 0:00,2005,0,1.97,5.67
6/6/06 0:00,2005,0,1.83,6.87
6/7/06 0:00,2005,2.5,1.7,6.4
6/8/06 0:00,2005,0,1.6,6.49
6/9/06 0:00,2005,0,1.47,8.39
6/10/06 0:00,2005,0,1.36,7.82
6/11/06 0:00,2005,2.25,1.31,5.6
6/12/06 0:00,2005,0.25,1.31,2.53
6/13/06 0:00,2005,1.5,1.26,2.22
6/14/06 0:00,2005,0.25,1.19,3.95
6/15/06 0:00,2005,0,1.12,6.03
6/16/06 0:00,2005,0,1.05,6.46
6/17/06 0:00,2005,0,1,7.19
6/18/06 0:00,2005,7,1.01,1.88
6/19/06 0:00,2005,6.5,1.17,1.57
6/20/06 0:00,2005,13.75,1.34,2.54
6/21/06 0:00,2005,0.25,1.28,3.51
6/22/06 0:00,2005,0.5,0.97,1.86
6/23/06 0:00,2005,0,0.89,5.46
6/24/06 0:00,2005,0,0.86,2.72
6/25/06 0:00,2005,0.5,0.85,2.11
6/26/06 0:00,2005,3.5,0.83,1.59
6/27/06 0:00,2005,9,0.98,1.63
6/28/06 0:00,2005,0.5,0.9,2.96
6/29/06 0:00,2005,0,0.81,5.57
6/30/06 0:00,2005,0,0.77,4.31
7/1/06 0:00,2005,0,0.74,7.05
7/2/06 0:00,2005,0,0.71,4.92
7/3/06 0:00,2005,0,0.68,6.71
7/4/06 0:00,2005,0,0.66,5.93
7/5/06 0:00,2005,10.75,0.75,3.83
7/6/06 0:00,2005,0.25,0.71,4.86
7/7/06 0:00,2005,0.5,0.66,3.15
7/8/06 0:00,2005,10,0.68,3
7/9/06 0:00,2005,10,1.2,1.22
7/10/06 0:00,2005,3.75,0.81,1.71
7/11/06 0:00,2005,0.25,0.73,4.94
7/12/06 0:00,2005,1,0.66,3.17
7/13/06 0:00,2005,0.25,0.64,6.86
7/14/06 0:00,2005,0,0.61,6.6
7/15/06 0:00,2005,0,0.61,6.93
7/16/06 0:00,2005,0,0.6,7.57
7/17/06 0:00,2005,0,0.6,8.15
7/18/06 0:00,2005,0,0.59,8.93
7/19/06 0:00,2005,0,0.58,8.58
7/20/06 0:00,2005,0.75,0.58,4
7/21/06 0:00,2005,0,0.59,5.4
7/22/06 0:00,2005,0.5,0.59,4.2
7/23/06 0:00,2005,0.75,0.59,5.14
7/24/06 0:00,2005,0,0.59,7.49
7/25/06 0:00,2005,0,0.58,7.35
7/26/06 0:00,2005,0,0.58,5.29
7/27/06 0:00,2005,0,0.58,5.28
7/28/06 0:00,2005,0,0.58,5.52
7/29/06 0:00,2005,4.25,0.58,1.49
7/30/06 0:00,2005,9.5,0.7,2.75
7/31/06 0:00,2005,14.5,0.77,1.91
8/1/06 0:00,2005,3.5,0.7,1.5
8/2/06 0:00,2005,0.5,0.6,1.86
8/3/06 0:00,2005,0,0.58,5.83
8/4/06 0:00,2005,1.25,0.58,2.8
8/5/06 0:00,2005,0.25,0.58,4.18
8/6/06 0:00,2005,1.75,0.58,3.46
8/7/06 0:00,2005,2,0.58,5.69
8/8/06 0:00,2005,1.5,0.58,5.19
8/9/06 0:00,2005,0.5,0.58,4
8/10/06 0:00,2005,1,0.58,0.9
8/11/06 0:00,2005,0.75,0.58,2.18
8/12/06 0:00,2005,0,0.59,3.15
8/13/06 0:00,2005,1,0.58,1.58
8/14/06 0:00,2005,0.25,0.59,2.59
8/15/06 0:00,2005,0.25,0.58,1.66
8/16/06 0:00,2005,1.25,0.58,1.71
8/17/06 0:00,2005,8.25,0.64,1.06
8/18/06 0:00,2005,28.25,1.99,0.54
8/19/06 0:00,2005,43.25,7.49,0.99
8/20/06 0:00,2005,10,5.73,0.74
8/21/06 0:00,2005,11.5,7.13,2.08
8/22/06 0:00,2005,2,3.69,3.03
8/23/06 0:00,2005,6.75,3.07,2.46
8/24/06 0:00,2005,0.25,2.34,3.83
8/25/06 0:00,2005,9,2.09,2.72
8/26/06 0:00,2005,12,3.41,1.59
8/27/06 0:00,2005,8.5,3.23,2.69
8/28/06 0:00,2005,4.5,2.95,2.46
8/29/06 0:00,2005,1.75,2.55,1.68
8/30/06 0:00,2005,8.75,2.34,2
8/31/06 0:00,2005,41.25,10.98,0.92
9/1/06 0:00,2005,9.75,11.08,2.21
9/2/06 0:00,2005,23.5,9.76,0.39
9/3/06 0:00,2005,10,13.29,0.9
9/4/06 0:00,2005,5.75,7.05,2.17
9/5/06 0:00,2005,1,5.19,2.5
9/6/06 0:00,2005,8.25,4.46,1.53
9/7/06 0:00,2005,0.25,3.69,3.53
9/8/06 0:00,2005,0,3.08,4.07
9/9/06 0:00,2005,0.25,2.66,3.1
9/10/06 0:00,2005,0,2.33,4.38
9/11/06 0:00,2005,0,2.11,3.74
9/12/06 0:00,2005,0.5,1.93,2.23
9/13/06 0:00,2005,0,1.76,2.74
9/14/06 0:00,2005,9,1.83,0.79
9/15/06 0:00,2005,0,1.61,3.57
9/16/06 0:00,2005,0,1.45,4.11
9/17/06 0:00,2005,1,1.36,1.44
9/18/06 0:00,2005,9.5,1.5,1.82
9/19/06 0:00,2005,0.25,1.41,2.33
9/20/06 0:00,2005,0,1.23,2.31
9/21/06 0:00,2005,0.5,1.12,3.92
9/22/06 0:00,2005,2.25,1.06,1.64
9/23/06 0:00,2005,0.5,1.03,2.01
9/24/06 0:00,2005,6,1.12,1.83
9/25/06 0:00,2005,0,0.98,2.85
9/26/06 0:00,2005,0,0.93,3.13
9/27/06 0:00,2005,12,1.04,0.53
9/28/06 0:00,2005,6.25,1.65,1.23
9/29/06 0:00,2005,12,2.01,0.54
9/30/06 0:00,2005,12.25,2.2,1.17
10/1/06 0:00,2006,31.5,7.54,0.79
10/2/06 0:00,2006,18.25,11.14,0.84
10/3/06 0:00,2006,5.25,7.35,0.71
10/4/06 0:00,2006,0.5,5.14,1.69
10/5/06 0:00,2006,74.25,29.83,0.3
10/6/06 0:00,2006,28.75,29.6,1.09
10/7/06 0:00,2006,0.5,12.97,1.74
10/8/06 0:00,2006,1.25,7.18,1.72
10/9/06 0:00,2006,3.75,5.14,2.09
10/10/06 0:00,2006,0.5,3.96,1.58
10/11/06 0:00,2006,18.25,6.94,0.81
10/12/06 0:00,2006,1,4.53,0.57
10/13/06 0:00,2006,0.25,3.77,1.27
10/14/06 0:00,2006,0,3.31,1.04
10/15/06 0:00,2006,0,2.87,0.76
10/16/06 0:00,2006,1.75,2.56,0.35
10/17/06 0:00,2006,7.25,2.71,0.06
10/18/06 0:00,2006,0,2.47,0.62
10/19/06 0:00,2006,25.75,5.79,0.71
10/20/06 0:00,2006,14,10.38,0.44
10/21/06 0:00,2006,17,13.55,1.13
10/22/06 0:00,2006,9,16.44,0.39
10/23/06 0:00,2006,5,9.04,0.73
10/24/06 0:00,2006,3.25,6.02,0.91
10/25/06 0:00,2006,18.5,13.53,0
10/26/06 0:00,2006,4.75,10.87,1.05
10/27/06 0:00,2006,2,6.5,0.41
10/28/06 0:00,2006,19.75,8.83,0.16
10/29/06 0:00,2006,0.5,6.78,1.23
10/30/06 0:00,2006,8.25,5.38,0.56
10/31/06 0:00,2006,9.75,6.9,0.51
11/1/06 0:00,2006,0,5.02,0.97
11/2/06 0:00,2006,0,4.12,0.55
11/3/06 0:00,2006,0,3.65,1.34
11/4/06 0:00,2006,0.5,3.22,0.98
11/5/06 0:00,2006,0,2.86,0.6
11/6/06 0:00,2006,0,2.54,1.32
11/7/06 0:00,2006,0,2.27,1.81
11/8/06 0:00,2006,24.25,4.34,0.35
11/9/06 0:00,2006,0,3.3,0.41
11/10/06 0:00,2006,26.25,5.64,0.42
11/11/06 0:00,2006,6.25,7.82,0.67
11/12/06 0:00,2006,19.5,6.47,0.41
11/13/06 0:00,2006,9.25,12.3,0.77
11/14/06 0:00,2006,31.5,11.95,0.32
11/15/06 0:00,2006,18.75,21.94,0.28
11/16/06 0:00,2006,10,11.32,0.3
11/17/06 0:00,2006,7.25,8.74,0.32
11/18/06 0:00,2006,10.25,8.04,0.53
11/19/06 0:00,2006,34.75,15.17,0.59
11/20/06 0:00,2006,17.25,25.5,0.83
11/21/06 0:00,2006,7.25,10.18,0.58
11/22/06 0:00,2006,24.5,9.95,0.19
11/23/06 0:00,2006,18.75,19.24,0.48
11/24/06 0:00,2006,18.75,15.13,0.11
11/25/06 0:00,2006,7.5,14.31,0.4
11/26/06 0:00,2006,11,12.6,0.7
11/27/06 0:00,2006,8,9.04,0.62
11/28/06 0:00,2006,11.5,10.71,0.38
11/29/06 0:00,2006,2.75,7.18,0.19
11/30/06 0:00,2006,3.25,5.52,1.06
12/1/06 0:00,2006,10,5.93,0.28
12/2/06 0:00,2006,6.23,4.84,0.4
12/3/06 0:00,2006,24.99,14.7,0.58
12/4/06 0:00,2006,36.19,19.05,0.46
12/5/06 0:00,2006,47.17,41.89,0.49
12/6/06 0:00,2006,21.41,25.07,0.34
12/7/06 0:00,2006,31.38,26.94,0.5
12/8/06 0:00,2006,19.27,25.93,0.24
12/9/06 0:00,2006,8.47,15.75,0.2
12/10/06 0:00,2006,63.79,32.95,0.14
12/11/06 0:00,2006,55.42,61.03,0.54
12/12/06 0:00,2006,17.74,18.69,0.34
12/13/06 0:00,2006,10.97,12.39,0.25
12/14/06 0:00,2006,28.53,16.32,0.11
12/15/06 0:00,2006,37.27,35.52,0.07
12/16/06 0:00,2006,6.92,15.81,0.15
12/17/06 0:00,2006,4.36,9.69,0.2
12/18/06 0:00,2006,6.23,8.12,0.13
12/19/06 0:00,2006,0.64,6.11,0.42
12/20/06 0:00,2006,0.87,4.88,0.42
12/21/06 0:00,2006,0.17,4.13,0.39
12/22/06 0:00,2006,0.33,3.61,0.26
12/23/06 0:00,2006,0.08,3.19,0.07
12/24/06 0:00,2006,0.25,2.84,0.15
12/25/06 0:00,2006,0.75,2.63,0.1
12/26/06 0:00,2006,0.5,2.4,0.12
12/27/06 0:00,2006,4.25,2.42,0.11
12/28/06 0:00,2006,2,2.41,0.06
12/29/06 0:00,2006,33.75,5.39,0.25
12/30/06 0:00,2006,38,23.43,0.39
12/31/06 0:00,2006,13.25,17.36,0.59
1/1/07 0:00,2006,15,13.52,0.46
1/2/07 0:00,2006,0.5,9.66,0.4
1/3/07 0:00,2006,31.75,11.97,0.32
1/4/07 0:00,2006,2.25,11.08,0.39
1/5/07 0:00,2006,12.75,9.26,0.22
1/6/07 0:00,2006,8.75,8.1,0.17
1/7/07 0:00,2006,69.25,38.95,0.25
1/8/07 0:00,2006,19.25,25.36,0.13
1/9/07 0:00,2006,48.75,42.18,0.21
1/10/07 0:00,2006,22.5,24.11,0.37
1/11/07 0:00,2006,47.5,44.09,0.59
1/12/07 0:00,2006,11.5,13.25,0.28
1/13/07 0:00,2006,24.25,16.89,0.34
1/14/07 0:00,2006,0,11.72,0.44
1/15/07 0:00,2006,2.5,7.62,0.52
1/16/07 0:00,2006,11.25,7.08,0.17
1/17/07 0:00,2006,33,12.55,0.8
1/18/07 0:00,2006,35.5,33.65,0.65
1/19/07 0:00,2006,27.75,14.3,0.4
1/20/07 0:00,2006,18.25,26.11,0.92
1/21/07 0:00,2006,14.5,13.68,0.55
1/22/07 0:00,2006,2.5,10.17,0.22
1/23/07 0:00,2006,1,7.15,0.03
1/24/07 0:00,2006,1,5.52,0.34
1/25/07 0:00,2006,0.75,4.4,0.52
1/26/07 0:00,2006,4.25,4.09,0.16
1/27/07 0:00,2006,0,3.91,0.32
1/28/07 0:00,2006,1.25,3.48,0.31
1/29/07 0:00,2006,0,3.11,0.31
1/30/07 0:00,2006,0,2.83,0.25
1/31/07 0:00,2006,1.25,2.63,0.3
2/1/07 0:00,2006,0.25,2.45,0.64
2/2/07 0:00,2006,0.5,2.24,0.59
2/3/07 0:00,2006,0.25,2.04,1.14
2/4/07 0:00,2006,0,1.89,1.15
2/5/07 0:00,2006,0,1.76,0.74
2/6/07 0:00,2006,0,1.63,0.58
2/7/07 0:00,2006,0,1.52,0.78
2/8/07 0:00,2006,0,1.53,0.06
2/9/07 0:00,2006,0,1.43,0
2/10/07 0:00,2006,5.75,1.66,0
2/11/07 0:00,2006,25,12.33,0.51
2/12/07 0:00,2006,27,23.33,0.23
2/13/07 0:00,2006,8.25,13.96,0.42
2/14/07 0:00,2006,0,7.65,1.12
2/15/07 0:00,2006,8.5,5.3,1.19
2/16/07 0:00,2006,20.5,9.93,0.15
2/17/07 0:00,2006,0.25,8.5,0.69
2/18/07 0:00,2006,0.5,5.56,0.79
2/19/07 0:00,2006,0.75,4.34,0.3
2/20/07 0:00,2006,6,3.79,0.89
2/21/07 0:00,2006,6.25,3.67,0.87
2/22/07 0:00,2006,10.75,5.52,0.51
2/23/07 0:00,2006,10,4.72,0.32
2/24/07 0:00,2006,20.25,9.18,0.42
2/25/07 0:00,2006,12.5,12.36,0.37
2/26/07 0:00,2006,1.5,8.16,1.2
2/27/07 0:00,2006,29.5,15.47,0.3
2/28/07 0:00,2006,10.25,11.27,0.77
3/1/07 0:00,2006,1,7.62,0.69
3/2/07 0:00,2006,9.75,5.65,0.84
3/3/07 0:00,2006,1.25,6,0.77
3/4/07 0:00,2006,28.5,11.12,0.16
3/5/07 0:00,2006,25.75,13.56,0.75
3/6/07 0:00,2006,26.25,28.53,1.8
3/7/07 0:00,2006,0,11.33,1.5
3/8/07 0:00,2006,12.5,8.02,1.33
3/9/07 0:00,2006,0,7.11,1.01
3/10/07 0:00,2006,0.25,5.16,1.47
3/11/07 0:00,2006,0,4.3,1.02
3/12/07 0:00,2006,6.5,4.04,1.23
3/13/07 0:00,2006,0.75,3.42,1.44
3/14/07 0:00,2006,0.5,3.01,2.1
3/15/07 0:00,2006,9,3.04,0.51
3/16/07 0:00,2006,0.5,2.81,0.96
3/17/07 0:00,2006,26.75,5.12,0.92
3/18/07 0:00,2006,7.75,9.1,0.91
3/19/07 0:00,2006,9.25,5.28,0.8
3/20/07 0:00,2006,0.75,4.35,0.78
3/21/07 0:00,2006,1.5,3.73,1.65
3/22/07 0:00,2006,3.75,4.21,1.47
3/23/07 0:00,2006,0,3.57,1.55
3/24/07 0:00,2006,0,3.17,2.61
3/25/07 0:00,2006,0,2.87,1.52
3/26/07 0:00,2006,0,2.6,1.75
3/27/07 0:00,2006,0.25,2.4,2.41
3/28/07 0:00,2006,0,2.2,2.24
3/29/07 0:00,2006,3,2.05,1.57
3/30/07 0:00,2006,1.75,1.92,0.22
3/31/07 0:00,2006,0,1.73,2.57
4/1/07 0:00,2006,0,1.58,3.02
4/2/07 0:00,2006,0,1.46,3.28
4/3/07 0:00,2006,0,1.38,1.28
4/4/07 0:00,2006,0,1.3,3.45
4/5/07 0:00,2006,0,1.21,4.55
4/6/07 0:00,2006,0,1.15,3.82
4/7/07 0:00,2006,0,1.08,4
4/8/07 0:00,2006,0,1.03,4.17
4/9/07 0:00,2006,0,0.99,2.87
4/10/07 0:00,2006,0,0.95,2.5
4/11/07 0:00,2006,0,0.93,3.87
4/12/07 0:00,2006,0,0.91,2.97
4/13/07 0:00,2006,0,0.88,2.87
4/14/07 0:00,2006,0,0.86,4.61
4/15/07 0:00,2006,0,0.83,4.57
4/16/07 0:00,2006,0,0.81,3.37
4/17/07 0:00,2006,0,0.79,3.53
4/18/07 0:00,2006,0,0.78,4.38
4/19/07 0:00,2006,0,0.76,3.45
4/20/07 0:00,2006,0,0.74,4.1
4/21/07 0:00,2006,0,0.73,5.61
4/22/07 0:00,2006,0.75,0.72,2.37
4/23/07 0:00,2006,39.5,1.46,0.74
4/24/07 0:00,2006,12,3.84,0.86
4/25/07 0:00,2006,0.75,1.42,1.5
4/26/07 0:00,2006,0,1.1,4.16
4/27/07 0:00,2006,0,0.98,2.72
4/28/07 0:00,2006,0,0.92,5.23
4/29/07 0:00,2006,0,0.89,3.77
4/30/07 0:00,2006,0,0.86,4.49
5/1/07 0:00,2006,0,0.82,5.8
5/2/07 0:00,2006,0,0.8,5.24
5/3/07 0:00,2006,0,0.78,4.83
5/4/07 0:00,2006,0,0.78,4.37
5/5/07 0:00,2006,0,0.76,5.48
5/6/07 0:00,2006,8.5,0.79,2.34
5/7/07 0:00,2006,6,0.84,1.66
5/8/07 0:00,2006,21.25,1.39,1.08
5/9/07 0:00,2006,30.75,5.02,1.31
5/10/07 0:00,2006,1.75,3.71,2.42
5/11/07 0:00,2006,16.25,3.35,1.57
5/12/07 0:00,2006,4.25,4.2,2.01
5/13/07 0:00,2006,22,6.92,0.63
5/14/07 0:00,2006,3.5,7.61,3.37
5/15/07 0:00,2006,11,7.34,3.09
5/16/07 0:00,2006,31.5,10.2,1.08
5/17/07 0:00,2006,7.75,17.01,1.98
5/18/07 0:00,2006,6,8.31,2.69
5/19/07 0:00,2006,12.5,7.9,2.35
5/20/07 0:00,2006,0,5.19,3.94
5/21/07 0:00,2006,0,4.05,5.03
5/22/07 0:00,2006,0,3.39,2.43
5/23/07 0:00,2006,0,2.85,5.42
5/24/07 0:00,2006,0,2.46,4.15
5/25/07 0:00,2006,2,2.21,4.36
5/26/07 0:00,2006,0,1.89,3.07
5/27/07 0:00,2006,8,1.9,0.47
5/28/07 0:00,2006,0.25,1.69,3.95
5/29/07 0:00,2006,0.25,1.49,5.05
5/30/07 0:00,2006,12,2.06,1.04
5/31/07 0:00,2006,5,1.85,2.75
6/1/07 0:00,2006,0.25,1.59,4.04
6/2/07 0:00,2006,0,1.39,4.84
6/3/07 0:00,2006,0,1.31,2.03
6/4/07 0:00,2006,0,1.24,3.64
6/5/07 0:00,2006,0,1.17,5.96
6/6/07 0:00,2006,0,1.11,6.21
6/7/07 0:00,2006,0,1.06,3.07
6/8/07 0:00,2006,0,1.02,5.82
6/9/07 0:00,2006,0,0.96,6.41
6/10/07 0:00,2006,6.25,0.97,3.69
6/11/07 0:00,2006,2,1.05,5.11
6/12/07 0:00,2006,0.5,0.94,2.58
6/13/07 0:00,2006,2.25,0.91,2.24
6/14/07 0:00,2006,17.25,1.45,1.02
6/15/07 0:00,2006,20.75,3.71,2.47
6/16/07 0:00,2006,0.25,2.55,3.14
6/17/07 0:00,2006,3,1.71,3.13
6/18/07 0:00,2006,5.5,1.76,1.04
6/19/07 0:00,2006,2.5,1.67,2.65
6/20/07 0:00,2006,3,1.57,2.42
6/21/07 0:00,2006,4.75,1.62,1.57
6/22/07 0:00,2006,9.25,2.19,2.56
6/23/07 0:00,2006,13.25,2.8,2.73
6/24/07 0:00,2006,2.25,3.52,3.21
6/25/07 0:00,2006,37,15.16,0.79
6/26/07 0:00,2006,0.75,7.48,4.17
6/27/07 0:00,2006,5,4.94,2.21
6/28/07 0:00,2006,26,4.44,2.95
6/29/07 0:00,2006,11.5,14.53,3.36
6/30/07 0:00,2006,28.75,14.76,0.97
7/1/07 0:00,2006,16.5,15.01,1.66
7/2/07 0:00,2006,18,18.64,1.65
7/3/07 0:00,2006,25.25,14.52,2.03
7/4/07 0:00,2006,30.25,26.11,0.62
7/5/07 0:00,2006,29.25,24.13,1.45
7/6/07 0:00,2006,4.25,17.2,1.23
7/7/07 0:00,2006,6,10.2,4.25
7/8/07 0:00,2006,2,6.61,2.98
7/9/07 0:00,2006,17.5,5.81,3.52
7/10/07 0:00,2006,4.75,8.41,2.55
7/11/07 0:00,2006,0.25,5.14,3.61
7/12/07 0:00,2006,3.5,4.48,2.61
7/13/07 0:00,2006,35.25,15.47,0.61
7/14/07 0:00,2006,1.5,11.22,2.74
7/15/07 0:00,2006,6,6.86,0.75
7/16/07 0:00,2006,0,5.45,4.41
7/17/07 0:00,2006,14.5,5.33,2.65
7/18/07 0:00,2006,0.5,4.92,4.21
7/19/07 0:00,2006,5.5,3.91,4.52
7/20/07 0:00,2006,60.75,25.41,0.28
7/21/07 0:00,2006,7,17.64,1.16
7/22/07 0:00,2006,11.25,13.07,1.78
7/23/07 0:00,2006,2.75,10.06,1.47
7/24/07 0:00,2006,0,6.6,3.67
7/25/07 0:00,2006,18,9.95,2.95
7/26/07 0:00,2006,37.25,22.7,1.46
7/27/07 0:00,2006,2,11.71,2.67
7/28/07 0:00,2006,6,7.28,4.28
7/29/07 0:00,2006,0,5.58,4.53
7/30/07 0:00,2006,0.25,4.35,3.87
7/31/07 0:00,2006,0,3.66,5.18
8/1/07 0:00,2006,0,3.14,5.05
8/2/07 0:00,2006,0,2.73,3.74
8/3/07 0:00,2006,1.5,2.43,2.76
8/4/07 0:00,2006,5.75,2.4,0.94
8/5/07 0:00,2006,1.75,2.04,5.33
8/6/07 0:00,2006,4.25,1.92,3.62
8/7/07 0:00,2006,2.75,1.77,3.08
8/8/07 0:00,2006,0.25,1.59,5.43
8/9/07 0:00,2006,0,1.44,5.62
8/10/07 0:00,2006,0.5,1.36,1.91
8/11/07 0:00,2006,1,1.27,5.24
8/12/07 0:00,2006,8.5,1.31,3.08
8/13/07 0:00,2006,11.5,1.47,2.83
8/14/07 0:00,2006,17.75,2.85,1.05
8/15/07 0:00,2006,8.5,2.96,2.25
8/16/07 0:00,2006,3.5,2.33,2.72
8/17/07 0:00,2006,4.75,1.97,2.36
8/18/07 0:00,2006,13.75,3.48,1.25
8/19/07 0:00,2006,1.75,3.97,0.72
8/20/07 0:00,2006,0.25,2.89,2.78
8/21/07 0:00,2006,0,2.39,3.34
8/22/07 0:00,2006,0,2.11,5.34
8/23/07 0:00,2006,0,1.89,5.92
8/24/07 0:00,2006,0,1.78,4.66
8/25/07 0:00,2006,0,1.67,5.09
8/26/07 0:00,2006,0,1.57,4.1
8/27/07 0:00,2006,0,1.47,2.68
8/28/07 0:00,2006,0,1.38,3.09
8/29/07 0:00,2006,0,1.31,2.72
8/30/07 0:00,2006,0.75,1.25,1.88
8/31/07 0:00,2006,2.75,1.23,1.05
9/1/07 0:00,2006,0.25,1.21,1.12
9/2/07 0:00,2006,25.25,2.39,1.01
9/3/07 0:00,2006,0,1.67,3.5
9/4/07 0:00,2006,0.25,1.28,4.57
9/5/07 0:00,2006,0,1.26,2.29
9/6/07 0:00,2006,0,1.18,3.18
9/7/07 0:00,2006,0,1.09,3.1
9/8/07 0:00,2006,0.25,1.03,3.02
9/9/07 0:00,2006,0,0.98,1.38
9/10/07 0:00,2006,0.25,0.94,3.09
9/11/07 0:00,2006,0.25,0.9,3.78
9/12/07 0:00,2006,0,0.87,1.48
9/13/07 0:00,2006,0,0.85,2.54
9/14/07 0:00,2006,6,0.91,2.02
9/15/07 0:00,2006,0.25,0.83,2.76
9/16/07 0:00,2006,14.25,1.09,1.2
9/17/07 0:00,2006,2.25,1.03,2.63
9/18/07 0:00,2006,1.25,0.84,2.5
9/19/07 0:00,2006,87.25,20.53,0.59
9/20/07 0:00,2006,14,18.22,1.53
9/21/07 0:00,2006,21.5,14.76,0.6
9/22/07 0:00,2006,1.5,8.35,0.92
9/23/07 0:00,2006,8.75,6.44,0.8
9/24/07 0:00,2006,51.75,29,1.07
9/25/07 0:00,2006,23.25,24.32,1.78
9/26/07 0:00,2006,4.5,10.21,1.15
9/27/07 0:00,2006,0,6.2,1.47
9/28/07 0:00,2006,0.25,4.67,0.9
9/29/07 0:00,2006,0.5,3.77,0.7
9/30/07 0:00,2006,0.5,3.13,1.68
10/1/07 0:00,2007,2.25,2.78,0.21
10/2/07 0:00,2007,0.5,2.45,0.5
10/3/07 0:00,2007,9,2.47,0.57
10/4/07 0:00,2007,0,2.3,2.19
10/5/07 0:00,2007,0.25,1.94,2.7
10/6/07 0:00,2007,0,1.77,1.7
10/7/07 0:00,2007,0,1.67,0.42
10/8/07 0:00,2007,2.75,1.57,1.75
10/9/07 0:00,2007,29.5,6.41,0.51
10/10/07 0:00,2007,0,3.45,0.7
10/11/07 0:00,2007,0.25,2.69,0.94
10/12/07 0:00,2007,0.5,2.42,0.86
10/13/07 0:00,2007,3,2.3,0.44
10/14/07 0:00,2007,1.75,2.14,0.52
10/15/07 0:00,2007,14.5,3.38,1
10/16/07 0:00,2007,8.5,4.42,0.23
10/17/07 0:00,2007,0.25,3.71,1.09
10/18/07 0:00,2007,0,2.92,1.54
10/19/07 0:00,2007,0.25,2.58,1.52
10/20/07 0:00,2007,0,2.36,1.48
10/21/07 0:00,2007,0.25,2.16,1.73
10/22/07 0:00,2007,0,1.97,0.8
10/23/07 0:00,2007,0,1.82,1.3
10/24/07 0:00,2007,0,1.7,1.2
10/25/07 0:00,2007,0,1.6,0.21
10/26/07 0:00,2007,4,1.51,0.45
10/27/07 0:00,2007,12.75,1.92,0.19
10/28/07 0:00,2007,41.5,15,0.85
10/29/07 0:00,2007,1.25,6.25,0.71
10/30/07 0:00,2007,3,4.35,1.18
10/31/07 0:00,2007,0.5,3.39,0.54
11/1/07 0:00,2007,0.25,2.87,0.5
11/2/07 0:00,2007,0,2.52,0.41
11/3/07 0:00,2007,0.25,2.29,0.51
11/4/07 0:00,2007,0,2.07,1.28
11/5/07 0:00,2007,5.75,2.04,0.31
11/6/07 0:00,2007,0.25,1.83,1
11/7/07 0:00,2007,0.75,1.71,0.65
11/8/07 0:00,2007,12.75,2.44,0.6
11/9/07 0:00,2007,3.25,2.01,0.71
11/10/07 0:00,2007,6.75,2.17,0.29
11/11/07 0:00,2007,10.25,3.5,0.91
11/12/07 0:00,2007,1.75,2.47,0.85
11/13/07 0:00,2007,7.75,2.93,0.44
11/14/07 0:00,2007,1,2.53,0.13
11/15/07 0:00,2007,0.5,2.31,0.8
11/16/07 0:00,2007,1.5,2.17,0.46
11/17/07 0:00,2007,6.75,2.16,0.39
11/18/07 0:00,2007,1.75,2.63,0.09
11/19/07 0:00,2007,9.75,2.93,0.11
11/20/07 0:00,2007,4.5,3.09,0.13
11/21/07 0:00,2007,3.5,3.19,0.24
11/22/07 0:00,2007,2.75,2.95,0.21
11/23/07 0:00,2007,0.25,2.62,0.38
11/24/07 0:00,2007,15.75,5,0.28
11/25/07 0:00,2007,2.5,3.88,0.4
11/26/07 0:00,2007,3.25,3.46,0.25
11/27/07 0:00,2007,4.75,3.5,0.28
11/28/07 0:00,2007,17,5.14,0.14
11/29/07 0:00,2007,6.25,6.63,0.44
11/30/07 0:00,2007,44.75,18.39,0.33
12/1/07 0:00,2007,17.25,23.76,0.51
12/2/07 0:00,2007,37,28.25,0.53
